	Frequency	Amplituded
749	76190.75386065677	0.9122500389949522
750	76282.1073500685	0.9114951930376114
751	76373.46083948025	0.9107464084837829
752	76464.814328892	0.9100036208834831
753	76556.16781830373	0.909266766637403
754	76647.52130771548	0.9085357829835274
755	76738.87479712722	0.9078106079840005
756	76830.22828653896	0.9070911805122281
757	76921.5817759507	0.9063774402402143
758	77012.93526536244	0.905669327626128
759	77104.28875477418	0.9049667839020923
760	77195.64224418593	0.904269751062195
761	77286.99573359767	0.9035781718507131
762	77378.34922300941	0.9028919897505487
763	77469.70271242115	0.902211148971872
764	77561.0562018329	0.9015355944409651
765	77652.40969124464	0.900865271789266
766	77743.76318065637	0.9002001273426057
767	77835.11667006812	0.8995401081106353
768	77926.47015947985	0.8988851617764413
769	78017.8236488916	0.8982352366863413
770	78109.17713830335	0.8975902818398619
771	78200.53062771508	0.8969502468798889
772	78291.88411712683	0.8963150820829919
773	78383.23760653858	0.8956847383499169
774	78474.59109595031	0.895059167196244
775	78565.94458536206	0.8944383207432075
776	78657.29807477379	0.8938221517086744
777	78748.65156418554	0.8932106133982796
778	78840.00505359728	0.8926036596967123
779	78931.35854300902	0.8920012450591543
780	79022.71203242076	0.8914033245028624
781	79114.0655218325	0.8908098535988974
782	79205.41901124424	0.8902207884639921
783	79296.77250065599	0.8896360857525591
784	79388.12599006773	0.8890557026488339
785	79479.47947947947	0.8884795968591505
786	79570.83296889122	0.8879077266043487
787	79662.18645830295	0.8873400506123088
788	79753.5399477147	0.8867765281106117
789	79844.89343712643	0.8862171188193225
790	79936.24692653818	0.8856617829438951
791	80027.60041594993	0.8851104811681952
792	80118.95390536166	0.8845631746476393
793	80210.30739477341	0.884019825002448
794	80301.66088418514	0.8834803943110117
795	80393.01437359689	0.8829448451033653
796	80484.36786300864	0.8824131403547715
797	80575.72135242037	0.8818852434794091
798	80667.07484183212	0.8813611183241654
799	80758.42833124386	0.8808407291625306
800	80849.7818206556	0.8803240406885923
801	80941.13531006734	0.8798110180111267
802	81032.48879947908	0.8793016266477881
803	81123.84228889082	0.8787958325193914
804	81215.19577830257	0.8782936019442877
805	81306.5492677143	0.8777949016328317
806	81397.90275712605	0.8772996986819361
807	81489.25624653779	0.8768079605697177
808	81580.60973594953	0.8763196551502248
809	81671.96322536128	0.8758347506482533
810	81763.31671477301	0.8753532156542436
811	81854.67020418476	0.8748750191192587
812	81946.02369359651	0.8744001303500442
813	82037.37718300824	0.8739285190041646
814	82128.73067241999	0.8734601550852186
815	82220.08416183172	0.8729950089381288
816	82311.43765124347	0.8725330512445064
817	82402.79114065522	0.8720742530180896
818	82494.14463006695	0.8716185856002516
819	82585.4981194787	0.8711660206555816
820	82676.85160889043	0.8707165301675334
821	82768.20509830218	0.8702700864341425
822	82859.55858771392	0.8698266620638098
823	82950.91207712566	0.8693862299711508
824	83042.2655665374	0.8689487633729097
825	83133.61905594915	0.8685142357839363
826	83224.97254536088	0.868082621013225
827	83316.32603477263	0.8676538931600151
828	83407.67952418436	0.8672280266099515
829	83499.03301359611	0.8668049960313033
830	83590.38650300786	0.8663847763712416
831	83681.73999241959	0.865967342852173
832	83773.09348183134	0.8655526709681299
833	83864.44697124307	0.8651407364812154
834	83955.80046065482	0.8647315154181021
835	84047.15395006657	0.8643249840665844
836	84138.5074394783	0.8639211189721828
837	84229.86092889005	0.8635198969347986
838	84321.2144183018	0.8631212950054206
839	84412.56790771353	0.8627252904828799
840	84503.92139712528	0.8623318609106541
841	84595.27488653701	0.8619409840737191
842	84686.62837594876	0.8615526379954483
843	84777.9818653605	0.8611668009345571
844	84869.33535477224	0.8607834513820941
845	84960.68884418398	0.8604025680584758
846	85052.04233359572	0.8600241299105661
847	85143.39582300746	0.8596481161087984
848	85234.74931241921	0.8592745060443409
849	85326.10280183094	0.8589032793263022
850	85417.45629124269	0.8585344157789797
851	85508.80978065444	0.8581678954391475
852	85600.16327006617	0.8578036985533835
853	85691.51675947792	0.8574418055754363
854	85782.87024888965	0.8570821971636304
855	85874.2237383014	0.856724854178309
856	85965.57722771315	0.8563697576793134
857	86056.93071712488	0.8560168889234999
858	86148.28420653663	0.8556662293622918
859	86239.63769594836	0.8553177606392671
860	86330.99118536011	0.854971464587781
861	86422.34467477186	0.8546273232286218
862	86513.69816418359	0.8542853187677021
863	86605.05165359534	0.8539454335937806
864	86696.40514300708	0.8536076502762189
865	86787.75863241882	0.8532719515627685
866	86879.11212183056	0.8529383203773904
867	86970.4656112423	0.8526067398181049
868	87061.81910065404	0.8522771931548719
869	87153.17259006579	0.8519496638275025
870	87244.52607947752	0.8516241354435977
871	87335.87956888927	0.8513005917765184
872	87427.233058301	0.8509790167633824
873	87518.58654771275	0.8506593945030905
874	87609.9400371245	0.8503417092543796
875	87701.29352653623	0.8500259454339035
876	87792.64701594798	0.8497120876143399
877	87884.00050535973	0.8494001205225241
878	87975.35399477146	0.8490900290376089
879	88066.7074841832	0.8487817981892493
880	88158.06097359494	0.848475413155813
881	88249.41446300669	0.8481708592626154
882	88340.76795241844	0.8478681219801786
883	88432.12144183017	0.847567186922515
884	88523.47493124192	0.8472680398454338
885	88614.82842065365	0.846970666644871
886	88706.1819100654	0.8466750533552427
887	88797.53539947714	0.8463811861478203
888	88888.88888888888	0.8460890513291275
889	88980.24237830062	0.8457986353393603
890	89071.59586771237	0.8455099247508273
891	89162.9493571241	0.8452229062664119
892	89254.30284653585	0.8449375667180549
893	89345.65633594758	0.8446538930652573
894	89437.00982535933	0.8443718723936043
895	89528.36331477108	0.8440914919133083
896	89619.71680418281	0.8438127389577714
897	89711.07029359456	0.8435356009821675
898	89802.42378300629	0.8432600655620435
899	89893.77727241804	0.8429861203919385
900	89985.13076182979	0.842713753284023
901	90076.48425124152	0.8424429521667534
902	90167.83774065327	0.842173705083547
903	90259.19123006501	0.8419060001914738
904	90350.54471947675	0.8416398257599647
905	90441.8982088885	0.8413751701695376
906	90533.25169830023	0.8411120219105401
907	90624.60518771198	0.8408503695819094
908	90715.95867712372	0.8405902018899466
909	90807.31216653546	0.8403315076471093
910	90898.6656559472	0.8400742757708183
911	90990.01914535894	0.8398184952822809
912	91081.37263477068	0.8395641553053292
913	91172.72612418243	0.8393112450652735
914	91264.07961359416	0.8390597538877701
915	91355.43310300591	0.8388096711977049
916	91446.78659241766	0.8385609865180903
917	91538.14008182939	0.8383136894689772
918	91629.49357124114	0.8380677697663804
919	91720.84706065287	0.8378232172212183
920	91812.20055006462	0.8375800217382657
921	91903.55403947637	0.8373381733151206
922	91994.9075288881	0.8370976620411837
923	92086.26101829985	0.8368584780966518
924	92177.61450771158	0.8366206117515224
925	92268.96799712333	0.8363840533646127
926	92360.32148653507	0.8361487933825904
927	92451.67497594681	0.8359148223390165
928	92543.02846535855	0.8356821308534002
929	92634.3819547703	0.8354507096302666
930	92725.73544418204	0.8352205494582352
931	92817.08893359378	0.8349916412091104
932	92908.44242300552	0.8347639758369838
933	92999.79591241726	0.8345375443773464
934	93091.14940182901	0.834312337946214
935	93182.50289124074	0.8340883477392618
936	93273.85638065249	0.8338655650309705
937	93365.20987006422	0.8336439811737835
938	93456.56335947597	0.8334235875972728
939	93547.91684888772	0.833204375807318
940	93639.27033829945	0.8329863373852929
941	93730.6238277112	0.8327694639872641
942	93821.97731712295	0.8325537473431978
943	93913.33080653468	0.8323391792561777
944	94004.68429594643	0.8321257516016323
945	94096.03778535816	0.8319134563265708
946	94187.3912747699	0.8317022854488294
947	94278.74476418165	0.831492231056327
948	94370.09825359339	0.8312832853063281
949	94461.45174300513	0.8310754404247175
950	94552.80523241687	0.8308686887052814
951	94644.15872182861	0.8306630225089988
952	94735.51221124036	0.8304584342633405
953	94826.8657006521	0.8302549164615777
954	94918.21919006384	0.8300524616620971
955	95009.57267947559	0.829851062487727
956	95100.92616888732	0.8296507116250688
957	95192.27965829907	0.8294514018238381
958	95283.6331477108	0.829253125896214
959	95374.98663712255	0.8290558767161944
960	95466.3401265343	0.8288596472189611
961	95557.69361594603	0.8286644304002514
962	95649.04710535778	0.8284702193157369
963	95740.40059476951	0.8282770070804111
964	95831.75408418126	0.8280847868679824
965	95923.107573593	0.827893551910276
966	96014.46106300474	0.8277032954966419
967	96105.81455241649	0.8275140109733702
968	96197.16804182823	0.8273256917431132
969	96288.52153123997	0.8271383312643148
970	96379.87502065171	0.8269519230506456
971	96471.22851006345	0.8267664606704459
972	96562.5819994752	0.8265819377461743
973	96653.93548888694	0.8263983479538631
974	96745.28897829867	0.8262156850225804
975	96836.64246771042	0.8260339427338973
976	96927.99595712216	0.8258531149213632
977	97019.3494465339	0.8256731954699853
978	97110.70293594565	0.8254941783157155
979	97202.05642535738	0.8253160574449429
980	97293.40991476913	0.8251388268939912
981	97384.76340418088	0.8249624807486239
982	97476.11689359261	0.8247870131435533
983	97567.47038300436	0.8246124182619561
984	97658.82387241609	0.8244386903349945
985	97750.17736182784	0.8242658236413429
986	97841.53085123959	0.8240938125067193
987	97932.88434065132	0.8239226513034233
988	98024.23783006307	0.8237523344498782
989	98115.5913194748	0.8235828564101788
990	98206.94480888655	0.8234142116936449
991	98298.2982982983	0.8232463948543788
992	98389.65178771003	0.8230794004908288
993	98481.00527712177	0.8229132232453571
994	98572.35876653352	0.8227478578038125
995	98663.71225594525	0.8225832988951087
996	98755.065745357	0.8224195412908062
997	98846.41923476873	0.8222565798047002
998	98937.77272418048	0.8220944092924121
999	99029.12621359223	0.8219330246509857
